Entrez,Term
4337858,GO:0045454
4337861,GO:0006184
4337861,GO:0007017
4337861,GO:0051258
4337862,GO:0045454
4337862,GO:0055114
4337864,GO:0015992
4337866,GO:0006351
4337867,GO:0006950
4337873,GO:0006508
4337876,GO:0006464
4337878,GO:0006629
4337881,GO:0045454
4337881,GO:0055114
4337883,GO:0006412
4337884,GO:0006869
4337886,GO:0006260
4337886,GO:0006261
4337888,GO:0015969
4337890,GO:0015969
9270381,GO:0015969
4337898,GO:0006418
4337898,GO:0006420
4337904,GO:0008152
4337904,GO:0055114
4337905,GO:0008152
4337906,GO:0005975
4337906,GO:0006000
4337906,GO:0006003
4337906,GO:0008152
4337908,GO:0030001
4337908,GO:0055085
4337908,GO:0071577
4337915,GO:0006468
4337915,GO:0048544
4337918,GO:0006468
4337918,GO:0048544
4337922,GO:0008152
4337927,GO:0006662
4337927,GO:0045454
4337928,GO:0006412
4337936,GO:0006950
4337940,GO:0006289
4337945,GO:0006810
4337945,GO:0055085
4337953,GO:0006260
4337958,GO:0030244
4337967,GO:0008152
4337968,GO:0055114
4337970,GO:0007165
4337971,GO:0006355
4337982,GO:0046854
4337982,GO:0048015
4337996,GO:0006412
4337996,GO:0006418
4337996,GO:0006425
4337996,GO:0043039
4337998,GO:0006355
4338003,GO:0008152
4338003,GO:0006014
4338007,GO:0006108
4338007,GO:0055114
4338009,GO:0051603
4338010,GO:0005975
4338010,GO:0001678
4338010,GO:0046835
9268582,GO:0006355
4338032,GO:0006355
4338033,GO:0006508
4338034,GO:0006096
4338039,GO:0006355
4338040,GO:0006810
4338040,GO:0055085
4338050,GO:0045454
4338051,GO:0030001
4338051,GO:0055085
4338051,GO:0071577
4338054,GO:0006486
4338057,GO:0006662
4338057,GO:0045454
4338067,GO:0006355
4338070,GO:0006470
4338077,GO:0006412
4338079,GO:0006468
4338080,GO:0006468
4338081,GO:0006508
4338082,GO:0006810
4338082,GO:0055085
4338083,GO:0006468
4338083,GO:0007165
4338092,GO:0006629
4338093,GO:0006629
4338094,GO:0006629
4338097,GO:0055114
4338100,GO:0005975
4338122,GO:0006468
9272109,GO:0006139
4338125,GO:0055085
4338128,GO:0006508
4338154,GO:0009116
4338160,GO:0006355
4338163,GO:0006810
4338176,GO:0006260
4338176,GO:0006270
4338177,GO:0000079
4338177,GO:0051726
4338179,GO:0006468
4338181,GO:0006511
4338181,GO:0007275
4338181,GO:0016567
4338187,GO:0006952
9272228,GO:0006418
4338191,GO:0006810
4338192,GO:0007010
4338198,GO:0006412
4338199,GO:0006412
4338201,GO:0005975
4338203,GO:0008152
4338208,GO:0005975
4338211,GO:0005975
4338224,GO:0055085
4338227,GO:0045454
4338232,GO:0006468
4338250,GO:0006508
4338257,GO:0006412
4338268,GO:0006886
4338271,GO:0006298
4338276,GO:0007031
4338277,GO:0006812
4338277,GO:0055085
4338278,GO:0009664
4338281,GO:0006415
9267107,GO:0001522
9267107,GO:0009451
4338288,GO:0007264
4338289,GO:0008152
4338290,GO:0006468
4338298,GO:0006396
4338303,GO:0006367
4338334,GO:0006465
4338341,GO:0008643
4338348,GO:0006486
4338349,GO:0009966
4338349,GO:0043666
4338353,GO:0006810
4338353,GO:0055085
4338354,GO:0006457
4338357,GO:0015031
4338358,GO:0055114
4338360,GO:0005975
4338362,GO:0006352
4338362,GO:0006355
4338362,GO:0006413
4338362,GO:0045893
4338366,GO:0006468
4338367,GO:0006810
4338375,GO:0006810
4338375,GO:0006886
4338375,GO:0016192
4338378,GO:0044237
4338383,GO:0055114
4338391,GO:0030001
4338391,GO:0055085
4338394,GO:0006355
4338395,GO:0008152
4338398,GO:0006468
4338399,GO:0006468
4338400,GO:0006468
4338401,GO:0006396
9268893,GO:0006468
4338403,GO:0006468
4338404,GO:0006468
4338405,GO:0006200
4338405,GO:0006754
4338405,GO:0006812
4338405,GO:0008152
4338413,GO:0006355
4338416,GO:0006468
4338417,GO:0006801
4338417,GO:0055114
4338419,GO:0008033
4338420,GO:0008033
9269449,GO:0000079
4338442,GO:0055114
4338445,GO:0006468
4338445,GO:0007165
4338446,GO:0006810
4338446,GO:0055085
4338452,GO:0006457
4338452,GO:0009408
4338456,GO:0006857
9272594,GO:0006471
9272594,GO:0007165
9272594,GO:0007186
4338469,GO:0007264
4338469,GO:0015031
4338474,GO:0006355
9271418,GO:0007155
4338483,GO:0007154
4338485,GO:0006412
4338487,GO:0005975
4338489,GO:0006367
9269617,GO:0055114
4338495,GO:0009168
4338497,GO:0046907
4338498,GO:0030494
4338500,GO:0006508
4338500,GO:0009987
4338501,GO:0046907
4338508,GO:0006886
4338509,GO:0006468
9268371,GO:0006950
4338523,GO:0006139
4338524,GO:0006810
4338524,GO:0055085
4338527,GO:0008152
9267485,GO:0006269
4338537,GO:0006783
4338538,GO:0042545
4338539,GO:0006355
4338540,GO:0006810
4338540,GO:0055085
4338541,GO:0006631
4338541,GO:0008152
4338541,GO:0055114
4338546,GO:0044237
4338551,GO:0006457
4338556,GO:0005975
9270758,GO:0005975
4338560,GO:0005975
4338566,GO:0006772
4338566,GO:0009229
4338571,GO:0006412
4338573,GO:0030001
4338574,GO:0006508
4338575,GO:0006887
4338576,GO:0006887
4338577,GO:0006887
9270995,GO:0006887
4338592,GO:0006468
4338594,GO:0055114
4338595,GO:0006629
4338603,GO:0006415
4338607,GO:0006457
4338611,GO:0005975
4338617,GO:0008152
4338629,GO:0006952
4338640,GO:0032312
4338648,GO:0006810
4338648,GO:0006886
4338648,GO:0016192
4338650,GO:0006508
4338654,GO:0032065
4338658,GO:0010215
4338658,GO:0016049
4338660,GO:0044237
4338664,GO:0008152
4338667,GO:0006412
4338669,GO:0006355
4338669,GO:0007275
4338674,GO:0006468
4338683,GO:0005975
4338688,GO:0008152
4338689,GO:0006468
4338693,GO:0006412
4338695,GO:0005975
4338708,GO:0015031
4338710,GO:0007018
4338711,GO:0000079
4338714,GO:0006468
4338719,GO:0005975
4338719,GO:0006032
4338719,GO:0016998
4338720,GO:0005975
4338720,GO:0006032
4338720,GO:0016998
4338723,GO:0006122
4338725,GO:0006824
4338725,GO:0009236
4338726,GO:0006351
9270806,GO:0000105
9270806,GO:0008152
4338728,GO:0006629
4338731,GO:0015979
4338738,GO:0006812
4338738,GO:0008152
4338739,GO:0006508
4338740,GO:0006508
4338744,GO:0055114
4338750,GO:0016310
4338764,GO:0008152
4338768,GO:0008152
4338768,GO:0016114
4338776,GO:0008152
4338777,GO:0006857
4338778,GO:0006857
4338780,GO:0055114
4338781,GO:0006355
4338783,GO:0006355
4338790,GO:0007017
4338790,GO:0051258
4338791,GO:0008299
4338793,GO:0006952
4338794,GO:0006952
4338797,GO:0006468
4338800,GO:0006355
4338802,GO:0005975
4338806,GO:0006508
4338812,GO:0015031
9268698,GO:0008219
4338814,GO:0006355
4338820,GO:0006629
9267502,GO:0006468
4338842,GO:0006355
4338843,GO:0006468
4338845,GO:0055114
4338846,GO:0035434
4338859,GO:0006486
9272701,GO:0006457
4338868,GO:0006544
4338868,GO:0006563
4338870,GO:0006810
9266213,GO:0006355
4338875,GO:0006139
4338879,GO:0008152
4338879,GO:0009113
4338879,GO:0009116
4338880,GO:0006857
4338887,GO:0043086
4338898,GO:0006633
4338899,GO:0006508
4338899,GO:0043086
4338900,GO:0006468
4338905,GO:0006397
4338907,GO:0006355
4338911,GO:0006796
4338912,GO:0005975
4338918,GO:0016567
4338922,GO:0006468
4338926,GO:0006355
4338928,GO:0006886
4338928,GO:0006888
4338930,GO:0022900
4338931,GO:0016192
4338931,GO:0048193
4338932,GO:0006184
4338932,GO:0051258
4338933,GO:0006355
4338937,GO:0055114
4338938,GO:0006414
4338945,GO:0016598
4338946,GO:0005975
4338956,GO:0005975
4338957,GO:0006355
4338960,GO:0055085
4338965,GO:0006412
4338972,GO:0006950
4338977,GO:0006355
4338979,GO:0006561
4338979,GO:0008152
4338979,GO:0008652
4338979,GO:0055114
4338981,GO:0006223
4338981,GO:0009116
4338987,GO:0055114
4339000,GO:0006457
4339002,GO:0006508
4339002,GO:0030163
4339004,GO:0046274
4339004,GO:0055114
4339005,GO:0006355
4339007,GO:0006281
4339007,GO:0007018
4339011,GO:0006412
4339017,GO:0009231
4339018,GO:0006412
4339020,GO:0006810
4339021,GO:0006184
4339021,GO:0006886
4339021,GO:0006913
4339021,GO:0007165
4339021,GO:0007264
4339021,GO:0015031
4339029,GO:0006334
4339030,GO:0006468
9268510,GO:0055114
4339033,GO:0055114
9268669,GO:0006355
4339037,GO:0006464
4339042,GO:0032313
4339045,GO:0055114
4339049,GO:0006334
4339052,GO:0006468
4339053,GO:0006468
4339054,GO:0045454
4339062,GO:0006629
4339064,GO:0072488
4339075,GO:0006468
4339079,GO:0006364
4339079,GO:0006379
4339079,GO:0008033
4339082,GO:0030001
4339082,GO:0055085
4339082,GO:0071577
4339086,GO:0006887
4339089,GO:0007154
4339090,GO:0055114
4339092,GO:0006355
4339094,GO:0006886
4339099,GO:0006260
4339099,GO:0006270
4339101,GO:0016567
4339106,GO:0009664
4339108,GO:0006869
4339113,GO:0006952
4339115,GO:0006468
4339119,GO:0006468
4339122,GO:0015991
9272054,GO:0006468
4339125,GO:0006355
4339131,GO:0055114
4339133,GO:0006007
4339133,GO:0008152
4339137,GO:0006812
4339137,GO:0055085
4339141,GO:0055114
4339142,GO:0006468
4339145,GO:0006412
4339150,GO:0006412
4339153,GO:0055114
4339155,GO:0055114
4339156,GO:0006869
4339157,GO:0006886
4339157,GO:0007264
4339157,GO:0015031
4339158,GO:0006355
4339159,GO:0006334
4339160,GO:0006468
4339162,GO:0006412
4339167,GO:0006355
4339168,GO:0034968
4339169,GO:0006511
4339169,GO:0051603
4339175,GO:0006355
4339181,GO:0006952
4339183,GO:0006468
4339188,GO:0055114
4339196,GO:0006355
4339199,GO:0006754
4339199,GO:0006812
4339199,GO:0008152
4339199,GO:0070588
4339200,GO:0005975
4339200,GO:0006072
4339200,GO:0046168
4339200,GO:0055114
4339201,GO:0005975
4339204,GO:0006096
4339206,GO:0006508
4339209,GO:0006355
4339212,GO:0055114
4339215,GO:0006298
4339216,GO:0006413
4339220,GO:0006468
4339222,GO:0006979
4339222,GO:0055114
4339223,GO:0006979
4339223,GO:0055114
4339225,GO:0008152
4339226,GO:0008152
4339236,GO:0045892
4339237,GO:0006468
4339237,GO:0048544
4339239,GO:0006950
4339240,GO:0006811
4339240,GO:0055085
4339242,GO:0008152
4339246,GO:0031120
4339246,GO:0042254
4339247,GO:0015031
4339248,GO:0055114
4339262,GO:0006457
4339267,GO:0006662
4339267,GO:0045454
4339271,GO:0055114
9272465,GO:0001522
9272465,GO:0009451
4339274,GO:0006614
4339275,GO:0006260
4339276,GO:0006366
4339276,GO:0006367
4339279,GO:0006511
4339288,GO:0006468
4339289,GO:0008152
4339289,GO:0009107
4339296,GO:0006355
4339304,GO:0006184
4339304,GO:0006886
4339304,GO:0006913
4339304,GO:0007165
4339304,GO:0007264
4339304,GO:0015031
4339306,GO:0006468
4339306,GO:0007165
4339310,GO:0055114
4339312,GO:0055114
4339313,GO:0006355
4339313,GO:0009725
9271877,GO:0006468
4339322,GO:0007264
4339322,GO:0015031
4339324,GO:0007264
4339324,GO:0015031
4339327,GO:0005992
4339327,GO:0008152
4339329,GO:0006541
4339332,GO:0016070
4339334,GO:0006629
9266089,GO:0005992
4339338,GO:0006468
4339343,GO:0019538
4339345,GO:0006486
4339348,GO:0006355
4339348,GO:0045893
4339353,GO:0000160
4339353,GO:0007018
4339355,GO:0006508
4339356,GO:0042545
4339361,GO:0005975
4339361,GO:0006096
4339362,GO:0006468
4339365,GO:0006355
4339367,GO:0006470
4339367,GO:0016311
4339368,GO:0006508
4339369,GO:0006096
4339370,GO:0006468
4339386,GO:0008152
4339394,GO:0008152
4339395,GO:0008152
4339396,GO:0008152
4339397,GO:0055114
4339398,GO:0006412
4339400,GO:0006412
4339402,GO:0008152
4339403,GO:0006621
4339406,GO:0006457
4339409,GO:0006355
4339410,GO:0006468
9268403,GO:0005975
4339425,GO:0006535
4339426,GO:0009058
4339426,GO:0009250
4339427,GO:0055114
4339429,GO:0006457
4339433,GO:0006629
4339433,GO:0030001
4339433,GO:0035556
4339435,GO:0032312
4339437,GO:0005975
4339446,GO:0006820
4339446,GO:0044070
4339446,GO:0055085
9269289,GO:0008152
9269289,GO:0055114
4339450,GO:0007264
4339450,GO:0015031
4339454,GO:0006470
4339457,GO:0005975
9270318,GO:0006810
9270318,GO:0055085
4339460,GO:0006334
4339464,GO:0006281
4339466,GO:0006457
4339466,GO:0042026
4339466,GO:0044267
4339468,GO:0045892
4339475,GO:0006412
4339483,GO:0005975
4339484,GO:0005975
4339486,GO:0006810
4339486,GO:0006886
4339486,GO:0016192
4339489,GO:0008299
4339491,GO:0006457
4339494,GO:0006810
4339496,GO:0006468
4339497,GO:0006468
4339510,GO:0006352
4339510,GO:0006355
4339510,GO:0006413
4339511,GO:0006810
4339511,GO:0055085
4339516,GO:0008152
4339517,GO:0048268
4339518,GO:0006468
4339521,GO:0006520
4339521,GO:0008152
4339521,GO:0009088
4339522,GO:0006355
4339526,GO:0006869
4339529,GO:0006468
4339538,GO:0006486
4339541,GO:0045454
4339541,GO:0055114
4339546,GO:0006200
4339546,GO:0006754
4339546,GO:0015986
4339546,GO:0015992
4339546,GO:0046034
4339546,GO:0015991
4339548,GO:0006355
4339549,GO:0006886
4339550,GO:0006333
9269996,GO:0006855
9269996,GO:0055085
4339552,GO:0006412
4339554,GO:0006659
4339558,GO:0007165
4339561,GO:0006537
4339561,GO:0008152
4339561,GO:0055114
4339565,GO:0055114
4339570,GO:0006457
4339570,GO:0044267
4339572,GO:0006412
4339580,GO:0006412
4339581,GO:0006629
4339582,GO:0006412
4339583,GO:0008152
4339583,GO:0009081
4339585,GO:0006432
4339585,GO:0043039
4339588,GO:0006355
4339593,GO:0015979
4339596,GO:0006468
4339600,GO:0055114
4339603,GO:0009103
4339609,GO:0006457
4339612,GO:0006355
9268260,GO:0006355
9268260,GO:0009725
4339624,GO:0006412
4339625,GO:0006412
4339629,GO:0008152
4339632,GO:0006364
4339633,GO:0006468
4339634,GO:0006413
4339639,GO:0006508
4339639,GO:0006629
4339639,GO:0006665
4339641,GO:0001510
4339641,GO:0006364
4339641,GO:0032259
4339642,GO:0006281
4339642,GO:0006284
9271317,GO:0006810
9271317,GO:0055085
4339644,GO:0006810
4339644,GO:0055085
4339646,GO:0016226
4339651,GO:0006508
4339653,GO:0006351
4339653,GO:0006355
4339654,GO:0005975
4339663,GO:0006468
4339665,GO:0006355
4339674,GO:0006102
4339674,GO:0055114
4339675,GO:0006221
4339676,GO:0006355
4339677,GO:0008652
4339677,GO:0009082
4339677,GO:0055114
4339680,GO:0006629
4339682,GO:0005975
4339682,GO:0006108
4339682,GO:0044262
4339682,GO:0055114
4339684,GO:0006633
4339684,GO:0008152
4339684,GO:0008610
4339689,GO:0006413
4339697,GO:0006468
4339700,GO:0008152
4339702,GO:0006468
4339707,GO:0006694
4339707,GO:0055114
4339708,GO:0005975
4339709,GO:0006355
4339710,GO:0006810
4339710,GO:0055085
4339711,GO:0006281
4339711,GO:0006284
4339712,GO:0008152
4339713,GO:0006355
4339716,GO:0030071
4339716,GO:0031145
4339718,GO:0005978
4339718,GO:0009058
4339736,GO:0006508
4339737,GO:0006508
4339738,GO:0006508
4339739,GO:0006355
4339742,GO:0006886
4339743,GO:0007154
4339745,GO:0009269
4339751,GO:0006468
4339754,GO:0006468
4339755,GO:0006810
4339755,GO:0055085
4339759,GO:0006352
4339759,GO:0006355
4339763,GO:0006470
4339771,GO:0006468
4339773,GO:0006355
4339778,GO:0006352
4339778,GO:0006355
4339780,GO:0006355
9267456,GO:0006468
4339784,GO:0006508
4339792,GO:0006508
4339793,GO:0055114
4339797,GO:0006470
4339800,GO:0015991
4339803,GO:0006468
4339804,GO:0006508
4339806,GO:0006812
4339806,GO:0055085
4339812,GO:0006012
4339815,GO:0006165
4339815,GO:0006183
4339815,GO:0006228
4339815,GO:0006241
4339818,GO:0006508
4339834,GO:0006355
4339836,GO:0055114
4339838,GO:0010038
4339838,GO:0046938
4339839,GO:0016567
4339844,GO:0006559
4339844,GO:0006570
4339844,GO:0055114
4339846,GO:0006631
4339846,GO:0006635
4339846,GO:0008152
4339846,GO:0055114
4339847,GO:0006426
4339852,GO:0009058
4339853,GO:0006355
4339854,GO:0055114
4339856,GO:0005975
4339856,GO:0006096
4339856,GO:0044262
4339856,GO:0055114
4339859,GO:0008152
4339859,GO:0006090
4339860,GO:0006479
4339865,GO:0000918
4339865,GO:0006200
4339866,GO:0000398
4339868,GO:0005975
4339874,GO:0055114
4339876,GO:0006355
4339882,GO:0006139
4339882,GO:0046939
4339885,GO:0055114
4339886,GO:0007275
4339887,GO:0009790
4339891,GO:0007165
4339891,GO:0007186
4339892,GO:0006098
4339892,GO:0055114
4339893,GO:0008152
4339895,GO:0030244
4339897,GO:0009116
4339898,GO:0009116
4339899,GO:0006355
4339903,GO:0006075
4339910,GO:0006457
4339910,GO:0042026
4339910,GO:0044267
4339922,GO:0006801
4339922,GO:0055114
4339923,GO:0006412
4339928,GO:0006355
4339929,GO:0006886
4339929,GO:0016192
4339930,GO:0030001
4339930,GO:0055085
4339933,GO:0006457
4339933,GO:0009408
4339938,GO:0006508
4339940,GO:0006508
4339944,GO:0006508
4339950,GO:0006508
9270251,GO:0006508
4339962,GO:0055085
4339963,GO:0055085
4339973,GO:0016559
4339976,GO:0006468
4339979,GO:0055085
4339981,GO:0009186
4339981,GO:0055114
4339984,GO:0006810
4339984,GO:0055085
4339986,GO:0006412
4339994,GO:0055085
4339998,GO:0055114
4340000,GO:0006468
4340002,GO:0009058
4340003,GO:0006457
4340005,GO:0006334
4340008,GO:0006527
4340008,GO:0008295
4340011,GO:0006355
4340015,GO:0015979
4340015,GO:0015995
4340018,GO:0009058
4340018,GO:0009250
4340025,GO:0008152
4340027,GO:0006412
9267091,GO:0006388
4340032,GO:0006468
4340033,GO:0006546
4340037,GO:0006904
4340037,GO:0016192
4340041,GO:0035556
4340042,GO:0006096
4340044,GO:0006508
4340047,GO:0006355
4340049,GO:0006364
4340050,GO:0019673
4340050,GO:0044237
4340052,GO:0019538
4340052,GO:0055114
4340053,GO:0055114
4340065,GO:0051603
4340069,GO:0006355
4340070,GO:0006355
4340071,GO:0006468
4340071,GO:0006950
4340071,GO:0016567
4340074,GO:0006810
4340074,GO:0055085
4340086,GO:0006468
9269484,GO:0006468
4340090,GO:0008152
4340091,GO:0006801
4340091,GO:0055114
4340093,GO:0006633
4340095,GO:0006810
4340095,GO:0008272
4340095,GO:0055085
4340097,GO:0006886
4340097,GO:0016192
4340100,GO:0006508
4340109,GO:0006355
4340110,GO:0006952
4340113,GO:0016226
4340126,GO:0006468
4340128,GO:0006629
4340137,GO:0006334
4340140,GO:0006535
4340140,GO:0008152
4340142,GO:0006535
4340142,GO:0008152
4340150,GO:0006281
4340150,GO:0006508
4340153,GO:0006096
4340155,GO:0007010
4340155,GO:0030036
4340157,GO:0006744
4340157,GO:0008152
4340158,GO:0006744
4340166,GO:0051603
4340170,GO:0006468
4340180,GO:0006629
4340181,GO:0006629
4340182,GO:0006486
4340183,GO:0006629
4340187,GO:0008152
4340190,GO:0006952
4340197,GO:0016567
4340199,GO:0016567
4340201,GO:0016567
4340203,GO:0006334
4340204,GO:0006629
9269493,GO:0009058
9269493,GO:0009250
4340216,GO:0055114
4340217,GO:0032259
4340218,GO:0006355
4340218,GO:0045944
4340220,GO:0006468
4340220,GO:0016567
4340223,GO:0045454
4340224,GO:0006508
4340233,GO:0006468
4340233,GO:0048544
4340239,GO:0006355
4340244,GO:0006355
4340245,GO:0006355
4340247,GO:0006468
4340248,GO:0000398
4340249,GO:0006886
4340249,GO:0015031
4340249,GO:0016192
4340253,GO:0006511
4340253,GO:0051603
4340255,GO:0006626
4340256,GO:0006351
4340257,GO:0006886
4340257,GO:0016192
4340258,GO:0006260
4340258,GO:0055114
4340259,GO:0006869
4340260,GO:0006468
9268991,GO:0006508
4340267,GO:0051205
4340268,GO:0007049
4340269,GO:0006281
4340274,GO:0008152
4340276,GO:0030163
4340278,GO:0006810
4340278,GO:0016192
4340282,GO:0048268
4340283,GO:0006520
4340283,GO:0071266
4340285,GO:0006511
4340285,GO:0051603
9272431,GO:0055114
4340297,GO:0055114
4340298,GO:0015992
4340299,GO:0005975
4340300,GO:0055085
4340303,GO:0006470
4340309,GO:0006468
4340311,GO:0055114
9268459,GO:0006412
4340313,GO:0006355
4340320,GO:0000160
4340320,GO:0006355
4340327,GO:0006511
4340341,GO:0006979
4340341,GO:0055114
9269236,GO:0006468
4340344,GO:0006508
4340350,GO:0005975
4340350,GO:0044237
4340355,GO:0055085
4340358,GO:0006810
4340363,GO:0006810
4340367,GO:0006468
4340368,GO:0006468
4340370,GO:0055114
4340371,GO:0006950
4340374,GO:0006486
4340376,GO:0030163
4340383,GO:0006355
4340385,GO:0006355
4340386,GO:0005985
4340386,GO:0009058
4340391,GO:0055114
4340392,GO:0006633
4340392,GO:0008152
9270361,GO:0006355
9270361,GO:0009725
9271327,GO:0006810
9271327,GO:0016192
4340402,GO:0006468
4340409,GO:0007166
4340422,GO:0006468
4340424,GO:0055114
9267059,GO:0006139
4340426,GO:0042398
4340427,GO:0006468
4340428,GO:0008654
4340429,GO:0000045
9268532,GO:0007018
4340439,GO:0015937
4340443,GO:0006811
4340443,GO:0055085
4340445,GO:0006355
4340456,GO:0006810
4340457,GO:0006508
4340457,GO:0006520
4340457,GO:0008152
4340458,GO:0006468
4340460,GO:0006629
4340462,GO:0006355
4340464,GO:0042546
4340468,GO:0042546
4340476,GO:0008152
4340477,GO:0008152
4340478,GO:0055114
4340482,GO:0006508
4340483,GO:0006508
4340484,GO:0008152
4340484,GO:0055114
4340486,GO:0008152
4340486,GO:0055114
4340490,GO:0008152
4340490,GO:0055114
4340493,GO:0006457
4340495,GO:0006355
4340496,GO:0006357
4340503,GO:0006260
4340516,GO:0008152
4340518,GO:0045454
4340534,GO:0035556
4340534,GO:0045454
4340541,GO:0006886
4340541,GO:0007264
4340544,GO:0006468
9268279,GO:0006633
9268279,GO:0055114
4340558,GO:0006810
4340564,GO:0006486
4340565,GO:0006355
4340578,GO:0006468
4340579,GO:0006014
4340580,GO:0055085
4340589,GO:0006508
4340590,GO:0007264
4340590,GO:0006184
4340590,GO:0007165
4340590,GO:0015031
4340601,GO:0006400
4340604,GO:0006281
4340606,GO:0005975
4340606,GO:0006073
4340612,GO:0055114
9270797,GO:0006364
4340618,GO:0006857
4340636,GO:0005975
4340636,GO:0006013
9266147,GO:0006419
4340638,GO:0006355
4340640,GO:0006096
4340640,GO:0008152
4340640,GO:0055114
4340643,GO:0006002
4340643,GO:0006096
4340645,GO:0005975
4340659,GO:0006355
4340667,GO:0055114
4340676,GO:0006629
4340676,GO:0016042
4340677,GO:0006094
4340677,GO:0006096
4340679,GO:0005975
4340682,GO:0006629
4340683,GO:0006355
4340684,GO:0005975
4340684,GO:0006098
4340684,GO:0006573
4340684,GO:0008152
4340684,GO:0055114
4340691,GO:0006633
4340691,GO:0008152
4340691,GO:0008610
4340694,GO:0006633
4340694,GO:0008152
4340694,GO:0008610
4340699,GO:0006289
4340699,GO:0043161
4340701,GO:0006857
4340706,GO:0006529
4340708,GO:0006355
4340715,GO:0006355
4340717,GO:0006952
4340719,GO:0006508
4340720,GO:0010044
4340725,GO:0008152
4340725,GO:0055114
4340738,GO:0006465
4340743,GO:0006468
4340745,GO:0006979
4340745,GO:0055114
4340750,GO:0016567
9271035,GO:0006265
4340772,GO:0006355
4340773,GO:0006468
4340777,GO:0006952
9266404,GO:0006952
9268881,GO:0006952
4340783,GO:0006468
4340787,GO:0008152
4340788,GO:0008152
4340792,GO:0006468
4340816,GO:0008152
4340820,GO:0008152
4340821,GO:0006810
4340821,GO:0016192
4340836,GO:0006355
4340840,GO:0006508
