Child,Ancestor
GO:0045820,GO:0006110
GO:0008233,GO:0006508
GO:0010020,GO:0009658
GO:0033611,GO:0043649
GO:0009068,GO:0009066
GO:0051085,GO:0061077
GO:0019586,GO:0006063
GO:0006706,GO:0008202
GO:0010020,GO:0043572
GO:0045004,GO:0045005
GO:0006878,GO:0055070
GO:0071331,GO:0071326
GO:0019458,GO:0009087
GO:0009745,GO:0071329
GO:0042759,GO:0001676
GO:0034058,GO:0006906
GO:0042326,GO:0042325
GO:0015884,GO:0072337
GO:0006792,GO:0050789
GO:1901337,GO:0071702
GO:0000719,GO:0006290
GO:0009683,GO:0042430
GO:0045861,GO:0032269
GO:0015884,GO:0006835
GO:0000731,GO:0071897
GO:0006110,GO:1900542
GO:0019760,GO:0019757
GO:0055083,GO:0055081
GO:0000740,GO:0090174
GO:0009757,GO:0010182
GO:0004497,GO:0016491
GO:0009773,GO:0009767
GO:0042276,GO:0019985
GO:0010588,GO:0048826
GO:0071326,GO:0071322
GO:0031057,GO:1905268
GO:0016144,GO:0044272
GO:0015916,GO:0015711
GO:0010430,GO:0019395
GO:0045597,GO:0051094
GO:0080051,GO:0071702
GO:0009683,GO:0009850
GO:0006639,GO:0046486
GO:1901984,GO:1901983
GO:0071229,GO:0070887
GO:0072666,GO:0072665
GO:0015884,GO:0042886
GO:0001933,GO:0031400
GO:0010191,GO:0044237
GO:0016104,GO:0016114
GO:1900543,GO:0045980
GO:0016120,GO:0046246
GO:0051289,GO:0051262
GO:0051289,GO:0051260
GO:0050688,GO:0032101
GO:0045807,GO:0051130
GO:0006552,GO:1901606
GO:0046460,GO:0006638
GO:0010198,GO:0003006
GO:0051511,GO:0048640
GO:0006297,GO:0006259
GO:0030026,GO:0046916
GO:0008233,GO:0016787
GO:0033673,GO:0042326
GO:0010255,GO:0009757
GO:0050792,GO:0043903
GO:0016572,GO:0016570
GO:0015916,GO:1901337
GO:0019761,GO:0019758
GO:0051047,GO:0051046
GO:0006878,GO:0046916
GO:0048235,GO:0003006
GO:0045861,GO:0030162
GO:0019761,GO:0019760
GO:0006588,GO:0006587
GO:0097501,GO:0006950
GO:0010453,GO:0045595
GO:0010198,GO:0009856
GO:0071241,GO:0010035
GO:0006641,GO:0006639
GO:0006287,GO:0006284
GO:0051646,GO:0051640
GO:0051047,GO:0051050
GO:0035404,GO:0018105
GO:0006623,GO:0006605
GO:0016104,GO:0006722
GO:0048235,GO:0048232
GO:0006557,GO:0046129
GO:0031400,GO:0031399
GO:0045820,GO:0010677
GO:0009804,GO:0046483
GO:0046185,GO:1901575
GO:0019758,GO:0044550
GO:0042547,GO:0009825
GO:1903530,GO:0050794
GO:0019757,GO:0016143
GO:0019432,GO:0046463
GO:0006983,GO:0071216
GO:0010438,GO:0009267
GO:0015916,GO:0042886
GO:0051817,GO:0035821
GO:0140462,GO:0070828
GO:0048451,GO:0048446
GO:1901984,GO:0031400
GO:0042402,GO:0006576
GO:0043137,GO:0006259
GO:1900543,GO:1900542
GO:0009298,GO:0009226
GO:0032876,GO:0010948
GO:0016130,GO:0016128
GO:0031400,GO:0032269
GO:0006588,GO:0032770
GO:0150063,GO:0048880
GO:0015700,GO:0015698
GO:0046337,GO:0006650
GO:0042274,GO:0022613
GO:0032876,GO:2000104
GO:0030490,GO:0042274
GO:0001676,GO:0006631
GO:0071324,GO:0034285
GO:0007349,GO:0048646
GO:0006949,GO:0009987
GO:0010677,GO:0031324
GO:0010939,GO:0010941
GO:2000756,GO:1901983
GO:0050992,GO:0050993
GO:0048235,GO:0030154
GO:0035065,GO:2000756
GO:0051353,GO:0043085
GO:0042732,GO:0019321
GO:0006598,GO:0042402
GO:0097501,GO:0010038
GO:0051180,GO:0006810
GO:0019757,GO:0019748
GO:0019745,GO:0016104
GO:0009895,GO:0009892
GO:0009895,GO:0009894
GO:0009750,GO:0009746
GO:0050821,GO:0031647
GO:0071248,GO:0071241
GO:0080021,GO:1901700
GO:0048640,GO:0051093
GO:0045820,GO:0042326
GO:0010821,GO:0033043
GO:0010198,GO:0010623
GO:0019758,GO:0016144
GO:0051410,GO:0098754
GO:0009757,GO:0071331
GO:0051346,GO:0051336
GO:0016491,GO:0055114
GO:0015916,GO:0015868
GO:0006543,GO:0006541
GO:0007076,GO:0000278
GO:0009772,GO:0009767
GO:0006593,GO:1901606
GO:0019758,GO:1901566
GO:0009805,GO:0018130
GO:0048359,GO:0010191
GO:0071216,GO:0051716
GO:0006638,GO:0044255
GO:0006623,GO:0007034
GO:0007097,GO:0051656
GO:0042631,GO:0009414
GO:0031508,GO:0031055
GO:0006063,GO:0032787
GO:2000011,GO:2000026
GO:0051262,GO:0051259
GO:0031508,GO:0034508
GO:0007097,GO:0051647
GO:0019500,GO:0044270
GO:0006723,GO:0009058
GO:0043470,GO:0006109
GO:0006587,GO:0006568
GO:0009854,GO:0043094
GO:0006552,GO:0006551
GO:0048446,GO:0048441
GO:0048880,GO:0048731
GO:0055073,GO:0055076
GO:0046460,GO:0044249
GO:0006469,GO:0001933
GO:0009310,GO:0009308
GO:1903530,GO:0051046
GO:0055073,GO:0072507
GO:0072506,GO:0055081
GO:0042631,GO:0033554
GO:0045912,GO:0009892
GO:0032770,GO:0051353
GO:0010192,GO:0044249
GO:0006287,GO:0006259
GO:0052547,GO:0051336
GO:0010587,GO:0010586
GO:0007076,GO:0030261
GO:0016130,GO:1901616
GO:0007349,GO:0007275
GO:0070178,GO:0046416
GO:0035821,GO:0044419
GO:0006983,GO:0006984
GO:0006063,GO:0005996
GO:0016143,GO:1901657
GO:0061077,GO:0006457
GO:0030643,GO:0072501
GO:0030643,GO:0072502
GO:0009805,GO:0009699
GO:0010455,GO:0010453
GO:0048354,GO:0010192
GO:0040010,GO:0045927
GO:0009684,GO:0009683
GO:0051348,GO:0043086
GO:0040014,GO:0048638
GO:0048451,GO:0048449
GO:0046369,GO:0019319
GO:0046499,GO:0006790
GO:1900542,GO:0006140
GO:0006949,GO:0048646
GO:0009087,GO:0000098
GO:0010588,GO:0022414
GO:0010089,GO:0010087
GO:0051410,GO:1901698
GO:0051645,GO:0051640
GO:0070178,GO:0009069
GO:0048354,GO:0048359
GO:0044003,GO:0051817
GO:0042402,GO:0009310
GO:0017157,GO:1903530
GO:0050992,GO:0008654
GO:0051046,GO:0051049
GO:0046369,GO:0006012
GO:0009683,GO:0034754
GO:0051341,GO:0019222
GO:0071229,GO:0001101
GO:0000098,GO:0044273
GO:0051085,GO:0051084
GO:0006557,GO:0046499
GO:0030048,GO:0006928
GO:0042631,GO:0071462
GO:0071462,GO:0071214
GO:0019985,GO:0006301
GO:0010416,GO:0045491
GO:0031508,GO:0031507
GO:0019757,GO:0043436
GO:0048227,GO:0016192
GO:0001933,GO:0001932
GO:0004175,GO:0008233
GO:0034720,GO:0070076
GO:0000731,GO:0006281
GO:0009310,GO:1901565
GO:0031508,GO:0010629
GO:0030490,GO:0006364
GO:0019048,GO:0044003
GO:0043987,GO:0035404
GO:0006110,GO:0042325
GO:0010677,GO:0045912
GO:0009969,GO:0009250
GO:0030320,GO:0055083
GO:0071462,GO:0071229
GO:0071333,GO:0009749
GO:0033673,GO:0051348
GO:0010299,GO:0032025
GO:0070408,GO:0034641
GO:0052548,GO:0052547
GO:0042273,GO:0022613
GO:0030643,GO:0030320
GO:0000023,GO:0005984
GO:0010148,GO:0006833
GO:0033388,GO:0009446
GO:0010260,GO:0048513
GO:0043634,GO:0034661
GO:0071035,GO:0016075
GO:0050891,GO:0048871
GO:0009448,GO:0032787
GO:0015819,GO:0015802
GO:0009643,GO:0009642
GO:0033329,GO:0051552
GO:0071472,GO:0009651
GO:0042425,GO:0042401
GO:0000209,GO:0016567
GO:0031998,GO:0046320
GO:0000054,GO:0051656
GO:0051601,GO:0034629
GO:0009819,GO:0009414
GO:0046482,GO:0032787
GO:1901806,GO:0016138
GO:0051345,GO:0051336
GO:0045732,GO:0051247
GO:0048768,GO:0009932
GO:0034475,GO:0034472
GO:0000459,GO:0000469
GO:0071029,GO:0071027
GO:1901992,GO:0045931
GO:0030091,GO:0044267
GO:0043605,GO:0044270
GO:0090359,GO:1902931
GO:0010360,GO:0032413
GO:0031054,GO:0034470
GO:0016817,GO:0016787
GO:0043633,GO:0043632
GO:0080065,GO:0034440
GO:0045913,GO:0009893
GO:0046838,GO:0016311
GO:0019934,GO:0019935
GO:0016124,GO:0016122
GO:1905328,GO:0048856
GO:0043547,GO:0051345
GO:0071042,GO:0071047
GO:0016124,GO:0016118
GO:0000467,GO:0000466
GO:0015829,GO:0006812
GO:0034766,GO:0043271
GO:0043484,GO:0010468
GO:0034766,GO:0034763
GO:0034766,GO:0034765
GO:0071901,GO:0071900
GO:0010971,GO:1901992
GO:0032328,GO:0006812
GO:0033303,GO:0051553
GO:1901806,GO:1901804
GO:0090220,GO:0051303
GO:0070407,GO:0019941
GO:0010971,GO:1902751
GO:0044773,GO:0000077
GO:0006407,GO:0097064
GO:0051051,GO:0048519
GO:0007029,GO:0006996
GO:0031117,GO:1901881
GO:0033303,GO:0033302
GO:0031111,GO:0031110
GO:0002229,GO:0002239
GO:0043692,GO:0042214
GO:0043409,GO:0043408
GO:0019521,GO:0019520
GO:0046250,GO:1900674
GO:0007026,GO:1901880
GO:0046250,GO:0018923
GO:0034472,GO:0043628
GO:0010606,GO:0010603
GO:1902115,GO:0044087
GO:0000913,GO:0000911
GO:0019935,GO:0019932
GO:0034629,GO:0031503
GO:0016556,GO:0009451
GO:0043928,GO:0000288
GO:0046482,GO:0009072
GO:0010959,GO:0043269
GO:0043266,GO:0010959
GO:0017145,GO:0051301
GO:1902931,GO:1902930
GO:0007178,GO:0007167
GO:0017111,GO:0016462
GO:0000255,GO:0043603
GO:0015802,GO:0006865
GO:0046855,GO:0071545
GO:0010235,GO:0000911
GO:0031112,GO:0051495
GO:0060860,GO:0009909
GO:0016078,GO:0006399
GO:0009448,GO:0006520
GO:0046482,GO:0042537
GO:0009450,GO:0009448
GO:0006998,GO:0061024
GO:0019375,GO:0019374
GO:0043487,GO:0010608
GO:0000055,GO:0000054
GO:0018345,GO:0006497
GO:0000054,GO:0042254
GO:0048462,GO:0048445
GO:0007019,GO:0051261
GO:0034629,GO:0034613
GO:0032410,GO:0044092
GO:0046471,GO:0006650
GO:0007019,GO:0097435
GO:0071038,GO:0071046
GO:0071047,GO:0006402
GO:0033750,GO:0008104
GO:0010100,GO:0010099
GO:0015824,GO:0006812
GO:0032509,GO:0071985
GO:0000256,GO:1901565
GO:1903960,GO:1903792
GO:0033329,GO:1901615
GO:0033330,GO:0051553
GO:0006782,GO:0046501
GO:1902117,GO:0010638
GO:0000467,GO:0000459
GO:0016098,GO:0006721
GO:0016180,GO:0034470
GO:0006538,GO:0009065
GO:0043489,GO:1902369
GO:0019374,GO:0006664
GO:1901989,GO:0090068
GO:1901989,GO:1901987
GO:0009270,GO:0009415
GO:0018923,GO:1901360
GO:0060629,GO:0051983
GO:0015718,GO:0046942
GO:0045931,GO:0007346
GO:1902369,GO:0051253
GO:0031054,GO:0035196
GO:0019520,GO:0044262
GO:0007215,GO:0007166
GO:0000467,GO:0031125
GO:0010136,GO:0044270
GO:0051762,GO:0051761
GO:0006893,GO:0006892
GO:0046244,GO:0072329
GO:0032410,GO:0032409
GO:0034763,GO:0034762
GO:0000913,GO:0022607
GO:0090359,GO:0045827
GO:0032413,GO:0034766
GO:0043407,GO:0071901
GO:0071545,GO:0046174
GO:0015829,GO:0015804
GO:0015829,GO:0015803
GO:0010387,GO:0034622
GO:0043628,GO:0031123
GO:0050891,GO:0030104
GO:0018216,GO:0006479
GO:0043928,GO:0000291
GO:0006968,GO:0006952
GO:0048838,GO:0010162
GO:0043407,GO:0043409
GO:0043407,GO:0043405
GO:0033330,GO:0033329
GO:0033330,GO:1901806
GO:0000288,GO:0000956
GO:0016138,GO:0016137
GO:0046250,GO:0043693
GO:0006858,GO:0006810
GO:0046620,GO:0051239
GO:0043087,GO:0051336
GO:0016556,GO:0016071
GO:0031330,GO:0009895
GO:0016926,GO:0018205
GO:0015812,GO:0015718
GO:0005576,GO:0110165
GO:0010496,GO:0009987
GO:0090220,GO:0045143
GO:0071035,GO:0071046
GO:0043409,GO:0001933
GO:0031330,GO:0031324
GO:0031330,GO:0031329
GO:0000255,GO:1901360
GO:0033302,GO:0016137
GO:0031573,GO:0044773
GO:0048462,GO:0048449
GO:0015824,GO:0015804
GO:0043618,GO:0006357
GO:0045913,GO:0006109
GO:0051014,GO:0030029
GO:0000054,GO:0033750
GO:0090502,GO:0090501
GO:0019336,GO:0019439
GO:0043619,GO:0034599
GO:0000478,GO:0006364
GO:0045141,GO:0034397
GO:0034427,GO:0000291
GO:0000256,GO:0000255
GO:0006407,GO:0071428
GO:1902115,GO:0033043
GO:0042425,GO:0019695
GO:0000469,GO:0006364
GO:1902751,GO:1901989
GO:0071029,GO:0034661
GO:0007229,GO:0007166
GO:0000028,GO:0022618
GO:0090220,GO:1903046
GO:0080126,GO:0003006
GO:0031125,GO:0006364
GO:0045732,GO:0009896
GO:0034476,GO:0034472
GO:0043619,GO:0043618
GO:0043985,GO:0034969
GO:0015812,GO:0006865
GO:0002215,GO:0098542
GO:0003924,GO:0017111
GO:0048871,GO:0032501
GO:0046622,GO:0048639
GO:0046320,GO:0019217
GO:0019336,GO:0018958
GO:0033388,GO:0006525
GO:0019336,GO:1901361
GO:0060776,GO:0009965
GO:1903792,GO:0043271
GO:0019375,GO:0009247
GO:0010360,GO:0010359
GO:0031111,GO:0051494
GO:0015803,GO:0006865
GO:0071028,GO:0000956
GO:0043271,GO:0043269
GO:0034472,GO:0016180
GO:0019287,GO:0006084
GO:0010496,GO:0006810
GO:0031114,GO:0031110
GO:0000479,GO:0000478
GO:1903960,GO:1903959
GO:0034473,GO:0034472
GO:0016818,GO:0016817
GO:1902369,GO:0031330
GO:0000256,GO:0046700
GO:0032365,GO:0046907
GO:0009758,GO:0008150
GO:0006103,GO:0043648
GO:0032509,GO:0016197
GO:0044773,GO:0044774
GO:0018195,GO:0018193
GO:0043693,GO:0046246
GO:0016926,GO:0070646
GO:0031117,GO:0031112
GO:0031117,GO:0031114
GO:0046622,GO:0046620
GO:0071046,GO:0043634
GO:0019336,GO:1901616
GO:0032365,GO:0006869
GO:0010497,GO:0010496
GO:0044773,GO:0000278
GO:0016137,GO:1901657
GO:0010155,GO:1904062
GO:1902931,GO:0062014
GO:0019520,GO:0032787
GO:0048768,GO:0000904
GO:0010235,GO:0010440
GO:0010136,GO:0010135
GO:0060862,GO:0060860
GO:0048543,GO:0046148
GO:1901804,GO:0016137
GO:0031110,GO:0070507
GO:0016462,GO:0016818
GO:0033303,GO:0016138
GO:0051345,GO:0043085
GO:0031114,GO:1901879
GO:0016180,GO:0016073
GO:0051762,GO:0046246
GO:0007026,GO:1902904
GO:0007029,GO:0010256
GO:0043633,GO:0006401
GO:0010971,GO:0010389
GO:0006782,GO:0006779
GO:0016024,GO:0046474
GO:0080126,GO:1905328
GO:0010603,GO:1902115
GO:0051303,GO:0050000
GO:0090359,GO:0031327
GO:0006893,GO:0098876
GO:0051131,GO:0034622
GO:1903960,GO:0034766
GO:0000447,GO:0000462
GO:0000447,GO:0000466
GO:0015809,GO:0006812
GO:0000460,GO:0006364
GO:0007026,GO:0031114
GO:0007026,GO:0031111
GO:0032410,GO:0051051
GO:0051029,GO:0050658
GO:0006540,GO:0006538
GO:1902117,GO:1902115
GO:0046855,GO:0046838
GO:0000466,GO:0000460
GO:0010345,GO:0009699
GO:0034397,GO:0050000
GO:0019287,GO:0009240
GO:0043693,GO:0043692
GO:0046520,GO:0046519
GO:0048768,GO:0048767
GO:0006538,GO:0043649
GO:0043610,GO:0050789
GO:0045732,GO:0042176
GO:0010500,GO:0048467
GO:0034763,GO:0048523
GO:0043484,GO:0051252
GO:0000256,GO:1901361
GO:0071428,GO:0071426
GO:0000469,GO:0090501
GO:0000255,GO:0046483
GO:0016099,GO:0016098
GO:0002239,GO:0051707
GO:0016078,GO:0034661
GO:0033329,GO:1901804
GO:0043487,GO:0031329
GO:1903792,GO:0044070
GO:0007167,GO:0007166
GO:0090503,GO:0090501
GO:0046520,GO:0030148
GO:0006782,GO:0006783
GO:0032413,GO:0032412
GO:0010447,GO:0009268
GO:0032413,GO:0032410
GO:1902751,GO:1902749
GO:0050000,GO:0051640
GO:1901992,GO:1901989
GO:0050994,GO:0019216
GO:0097438,GO:0022611
GO:1902117,GO:0044089
GO:0043605,GO:0043603
GO:1901992,GO:1901990
GO:0050994,GO:0009894
GO:0000478,GO:0090502
GO:0071047,GO:0043633
GO:0043618,GO:0043620
GO:0071545,GO:0043647
GO:0010135,GO:0043603
GO:0046110,GO:0006144
GO:0071027,GO:0071025
GO:0031125,GO:0043628
GO:0046250,GO:1901362
GO:0071038,GO:0016078
GO:0006407,GO:0051029
GO:0000461,GO:0000462
GO:0016048,GO:0009582
GO:0016048,GO:0009581
GO:0002229,GO:0098542
GO:0015804,GO:0006865
GO:0060862,GO:0009910
GO:0071472,GO:0071470
GO:0031117,GO:1902905
GO:0046244,GO:0019336
GO:0043409,GO:1902532
GO:0045931,GO:0045787
GO:0000459,GO:0006364
GO:0080126,GO:0035670
GO:0009450,GO:0009063
GO:0009450,GO:0072329
GO:0006998,GO:0006997
GO:0000447,GO:0000479
GO:0032328,GO:0015804
GO:0000461,GO:0031125
GO:0016138,GO:1901659
GO:0043271,GO:0051051
GO:0035235,GO:0007215
GO:0051051,GO:0051049
GO:0033750,GO:0051640
GO:0033231,GO:0008643
GO:0060631,GO:0040020
GO:0015908,GO:0015718
GO:0071985,GO:0016192
GO:0016110,GO:0016115
GO:0046501,GO:0006778
GO:0015809,GO:0015802
GO:0010606,GO:1902117
GO:0010260,GO:0007568
GO:0043628,GO:0034470
GO:0016110,GO:0016108
GO:0010236,GO:1901663
GO:0051303,GO:0051649
GO:0015819,GO:0006812
GO:0080005,GO:0010109
GO:0051303,GO:0051656
GO:0033330,GO:1901617
GO:0015908,GO:0006869
GO:0006407,GO:0042254
GO:0043634,GO:0043633
GO:0018923,GO:1900673
GO:0043617,GO:0009267
GO:0016024,GO:0046341
GO:0034969,GO:0016571
GO:0090359,GO:0010115
GO:0033302,GO:0051552
GO:0046838,GO:0044262
GO:0046622,GO:0051240
GO:0090359,GO:0051055
GO:0000028,GO:0042255
GO:0034763,GO:0051051
GO:0045141,GO:0070192
GO:0000028,GO:0042274
GO:0031998,GO:0031329
GO:0000913,GO:0022402
GO:0000478,GO:0000469
GO:0031114,GO:1902903
GO:0000255,GO:1901564
GO:0009724,GO:0009720
GO:1904062,GO:0034765
GO:0046620,GO:0048638
GO:0030388,GO:0006796
GO:0046341,GO:0006650
GO:0034969,GO:0018216
GO:0030388,GO:0019637
GO:0098876,GO:0016192
GO:0071901,GO:0006469
GO:0000461,GO:0000479
GO:0071046,GO:0071029
GO:0043487,GO:0065008
GO:0071545,GO:0046434
GO:0046519,GO:0006665
GO:0097064,GO:0006405
GO:1902931,GO:0009890
GO:0010583,GO:0014070
GO:0031112,GO:0031110
GO:0030388,GO:1901135
GO:0043489,GO:0043487
GO:0000054,GO:0071428
GO:0010206,GO:0030091
GO:0016118,GO:0016110
GO:0016118,GO:0016116
GO:0000338,GO:0070646
GO:0018923,GO:0043692
GO:0010360,GO:1903960
GO:0006998,GO:0010256
GO:0009724,GO:0009737
GO:0016048,GO:0009266
GO:0043487,GO:0051252
GO:0051761,GO:0042214
GO:0071028,GO:0071027
GO:0010206,GO:0009765
GO:0007019,GO:0031109
GO:0060629,GO:0060631
GO:0043547,GO:0043087
GO:0048871,GO:0042592
GO:0000256,GO:0043605
GO:0016553,GO:0009451
GO:0006538,GO:0006536
GO:0006655,GO:0046474
GO:0050891,GO:0050878
GO:0006655,GO:0046471
GO:0050878,GO:0065008
GO:0033962,GO:0070925
GO:0046244,GO:0009696
GO:0018216,GO:0018195
GO:0045141,GO:0090220
GO:0018345,GO:0043543
GO:0016099,GO:0016114
GO:0031998,GO:0050994
GO:0048838,GO:0097438
GO:0000373,GO:0000377
GO:0010100,GO:0048585
GO:0010028,GO:0016122
GO:0000291,GO:0000956
GO:0000459,GO:0090503
GO:0010100,GO:0048581
GO:0072523,GO:0046700
GO:0007095,GO:0000278
GO:0002775,GO:0061844
GO:1901970,GO:0062033
GO:0046475,GO:0009395
GO:0019388,GO:0019320
GO:0019627,GO:0043603
GO:0031098,GO:0033554
GO:0000380,GO:0000398
GO:0006065,GO:0009226
GO:0019428,GO:1901566
GO:0019388,GO:0006012
GO:0009590,GO:0009581
GO:0009590,GO:0009582
GO:0002785,GO:0008348
GO:0032973,GO:0003333
GO:0071712,GO:0071218
GO:0051294,GO:0030010
GO:0032973,GO:0140115
GO:0033206,GO:0051321
GO:0045899,GO:0060261
GO:0050684,GO:0010468
GO:0031572,GO:0000077
GO:0033206,GO:0061640
GO:0140053,GO:0010467
GO:0010071,GO:0003006
GO:0002701,GO:0002698
GO:0050995,GO:0050994
GO:0045489,GO:0000271
GO:0051595,GO:1901654
GO:0042770,GO:0006974
GO:0002784,GO:0002700
GO:0006474,GO:0051604
GO:0000241,GO:0098764
GO:0008053,GO:0007005
GO:0032544,GO:0009657
GO:0033399,GO:0033397
GO:0045041,GO:0072655
GO:0045041,GO:0006626
GO:0000395,GO:0006376
GO:0051123,GO:0070897
GO:0010520,GO:0000018
GO:0045835,GO:0040020
GO:0060903,GO:0045836
GO:0062033,GO:2001252
GO:0042246,GO:0009888
GO:0070534,GO:0000209
GO:0043570,GO:0006259
GO:0042148,GO:0006310
GO:1990542,GO:0006839
GO:0051054,GO:0051052
GO:2000758,GO:2000756
GO:1903427,GO:2000378
GO:0070651,GO:0016075
GO:0051653,GO:0051640
GO:0007095,GO:0044818
GO:0019628,GO:0072523
GO:1901654,GO:0010033
GO:0060261,GO:2000144
GO:0110029,GO:0045835
GO:0000349,GO:0022618
GO:0034051,GO:0043069
GO:0046902,GO:0090559
GO:0006361,GO:0006352
GO:0043155,GO:0042548
GO:0030856,GO:2000026
GO:0051452,GO:0045851
GO:0002921,GO:0002920
GO:0032434,GO:2000058
GO:0046398,GO:0006793
GO:0033619,GO:0006508
GO:0051403,GO:0000165
GO:0032986,GO:0071824
GO:0045842,GO:0030071
GO:0034982,GO:0044267
GO:0000393,GO:0000398
GO:0052325,GO:0009832
GO:0043486,GO:0034728
GO:0002784,GO:0002759
GO:1903008,GO:0006996
GO:0046475,GO:0006650
GO:0008348,GO:0002832
GO:0034330,GO:0016043
GO:0000491,GO:0022618
GO:0000393,GO:0022618
GO:0000050,GO:0043604
GO:0045840,GO:0007088
GO:0016255,GO:0006506
GO:0010205,GO:0043155
GO:0033528,GO:0033477
GO:0051453,GO:0030641
GO:0009590,GO:0009629
GO:0000266,GO:0048285
GO:0045899,GO:0031334
GO:0071712,GO:0036503
GO:0042791,GO:0009303
GO:0002701,GO:0002700
GO:0043457,GO:0043467
GO:0031062,GO:0031060
GO:0006376,GO:0022618
GO:1905820,GO:1905818
GO:0010845,GO:0060903
GO:0048024,GO:0050684
GO:0007095,GO:0031572
GO:0043981,GO:0043967
GO:0010394,GO:0010393
GO:0031062,GO:0031058
GO:0006651,GO:0046339
GO:0072523,GO:0072521
GO:0052325,GO:0070592
GO:1903052,GO:1903364
GO:0007043,GO:0045216
GO:1905156,GO:0010109
GO:0060260,GO:0006357
GO:0010205,GO:0009644
GO:0019428,GO:0018130
GO:0045911,GO:0000018
GO:0031058,GO:0031401
GO:0080111,GO:0070988
GO:0042770,GO:0035556
GO:0008637,GO:0007005
GO:0042246,GO:0031099
GO:0010600,GO:0046885
GO:0032233,GO:0051495
GO:0002920,GO:0050776
GO:0080009,GO:0016556
GO:1901970,GO:0010965
GO:0033499,GO:0019388
GO:0045842,GO:1902101
GO:0010730,GO:0010727
GO:0010730,GO:0010728
GO:1903364,GO:1903362
GO:0110029,GO:0060631
GO:0098781,GO:0006351
GO:0007112,GO:0007140
GO:0045851,GO:0006885
GO:0009438,GO:0042180
GO:0030856,GO:0045595
GO:0061136,GO:1903050
GO:0061844,GO:0019730
GO:0009438,GO:0006081
GO:0009249,GO:0018205
GO:0019428,GO:0043604
GO:0007035,GO:0051452
GO:0042246,GO:0048589
GO:2000758,GO:1901985
GO:0019730,GO:0051707
GO:0090354,GO:0031323
GO:0034051,GO:0045824
GO:1903364,GO:0031331
GO:0050667,GO:0000096
GO:0046355,GO:0044247
GO:0032231,GO:0044087
GO:0010071,GO:0090421
GO:0006734,GO:0008152
GO:1901985,GO:1901983
GO:0033484,GO:0033483
GO:0019627,GO:1901564
GO:0046902,GO:0006839
GO:0006296,GO:0033683
GO:0002785,GO:0002701
GO:0046503,GO:0044242
GO:0090559,GO:0065008
GO:0045216,GO:0034330
GO:1903008,GO:0022411
GO:0006959,GO:0006955
GO:0043486,GO:0043044
GO:0035066,GO:0035065
GO:0051054,GO:0045935
GO:0000470,GO:0006364
GO:0048024,GO:0043484
GO:0007112,GO:0022412
GO:0071218,GO:0051788
GO:0032436,GO:1901800
GO:1901654,GO:1901700
GO:1904659,GO:0008645
GO:0042794,GO:0042793
GO:0033683,GO:0006289
GO:0070370,GO:0010286
GO:0010113,GO:0010112
GO:0031952,GO:0001932
GO:0060261,GO:0060260
GO:0008348,GO:0002921
GO:0051293,GO:0000226
GO:0032434,GO:0061136
GO:0001836,GO:0008637
GO:0072523,GO:1901565
GO:0043570,GO:0051276
GO:0032544,GO:0006412
GO:0018230,GO:0018345
GO:0006376,GO:0000245
GO:0060903,GO:0060631
GO:0010520,GO:0060631
GO:0031498,GO:0022411
GO:0002785,GO:0002784
GO:0006360,GO:0006351
GO:0070370,GO:0034605
GO:2000058,GO:1903050
GO:0042794,GO:0009303
GO:0002775,GO:0002440
GO:1903052,GO:1903050
GO:0042989,GO:0030837
GO:0051984,GO:0048522
GO:0045835,GO:0051784
GO:0045048,GO:0051205
GO:0050995,GO:0009895
GO:0048363,GO:0045488
GO:0043984,GO:0043967
GO:0032436,GO:0032434
GO:0035510,GO:0006304
GO:0050684,GO:1903311
GO:0042776,GO:1990542
GO:0019627,GO:0044281
GO:1905820,GO:0051984
GO:0032951,GO:0032950
GO:0031498,GO:0006333
GO:0033539,GO:0006635
GO:0032543,GO:0140053
GO:0051447,GO:0045786
GO:1902101,GO:1902099
GO:0060261,GO:0045944
GO:0006474,GO:0006473
GO:0032233,GO:0032231
GO:0006882,GO:0072503
GO:0043201,GO:0043200
GO:0045041,GO:0044743
GO:0046339,GO:0006639
GO:0032233,GO:1902905
GO:0046355,GO:0010412
GO:0002759,GO:0032101
GO:1903364,GO:0032270
GO:0010727,GO:2000378
GO:0033477,GO:0006575
GO:0046398,GO:0019752
GO:0046415,GO:0072521
GO:1903427,GO:0009890
GO:0004016,GO:0016849
GO:0032986,GO:0032984
GO:0010547,GO:0030397
GO:0045128,GO:0110029
GO:0030242,GO:0006914
GO:0045840,GO:0051785
GO:0034982,GO:0016485
GO:0035066,GO:2000758
GO:0009975,GO:0003824
GO:0000381,GO:0048024
GO:0010289,GO:0010394
GO:0034329,GO:0022607
GO:0042407,GO:0007007
GO:0030641,GO:0006885
GO:0051294,GO:0051293
GO:0048564,GO:0034622
GO:0045048,GO:0033365
GO:0002921,GO:0050777
GO:2000144,GO:2000142
GO:0045910,GO:0051053
GO:0042776,GO:0006119
GO:0048358,GO:0045489
GO:0046398,GO:0009225
GO:1903427,GO:1903426
GO:0032790,GO:1903008
GO:0019428,GO:1901362
GO:2000060,GO:2000058
GO:1905269,GO:2001252
GO:0006085,GO:0071616
GO:0090311,GO:0031399
GO:0031063,GO:0090311
GO:0000722,GO:0000723
GO:0070816,GO:0006468
GO:0000053,GO:0006575
GO:0016554,GO:0016553
GO:0061726,GO:0007005
